fit_tier,priority,company,legal_name,usdot,power_units,drivers,officer,phone,email,city,state,zip,address,safety_rating,hazmat,classdef,fit_score,suggested_plan,add_on,outreach_angle,safer_url
Starter,High,CROSSKEYS TRANSPORT INC,CROSSKEYS TRANSPORT INC,394038,10,6,RICHARD LEE FRANKS JR,5706623006,crosskeystrans@gmail.com,MANSFIELD,PA,16933,14519 ROUTE 6,None listed,Yes,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=394038
Starter,High,AVP TRANSPORT INC,AVP TRANSPORT INC,680910,10,9,PATRICK R. HOGAN,5707199367,AVPTRANSPORT@HOTMAIL.COM,PLYMOUTH,PA,18651,148 CHERRY ST REAR,S,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=680910
Starter,High,J WHITE AND SONS TRUCKING,J WHITE AND SONS TRUCKING,745418,10,10,JEFFREY R WHITE,5702097963,jwsonstrucking@gmail.com,TAYLOR,PA,18517,712 SOUTH  KEYSER AVE,None listed,Yes,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=745418
Starter,High,LML TRUCKING INC,LML TRUCKING INC,133057,10,10,CHUCK HIGGINS,4235810442,krissy@mimworks.net,MORRISTOWN,TN,37813,2540 OLD NEWPORT HWY 25E,S,Yes,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=133057
Starter,High,J & R TRUCKING,J & R EXPRESS INC,467538,10,10,BRAD  SUDDARTH,16158668027,bradsuddarth@gmail.com,HENDERSONVILLE,TN,37075,100 STUART DR,S,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=467538
Starter,High,DEWAYNE HUNTER TRUCKING LLC,DEWAYNE HUNTER TRUCKING LLC,1325156,10,9,DEWAYNE HUNTER,9014750582,DEWAYNEHUNTERTRUCKING@YAHOO.COM,BURLISON,TN,38015,7777 MUNFORD GILTEDGE RD,None listed,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1325156
Starter,High,BOBBY WHITE TRUCKIN,BOBBY WHITE,1623116,10,10,BOBBY  WHITE,9317245303,bobbywhitetruckin@yahoo.com,LUTTS,TN,38471,740 FIELDER LOOP,None listed,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1623116
Starter,High,K-R-Y,YEARY TRUCKING INC,383471,10,10,STACIE YEARY,8175944289,styacie yeary@aol.com,WEATHERFORD,TX,76088,2403 MINERAL WELLS HWY,S,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=383471
Starter,High,EDWARDS TRANSPORTATION INC,EDWARDS TRANSPORTATION INC,746804,10,8,KALEE EDWARDS,8068852769,EDWTRK@MSN.COM,LUBBOCK,TX,79416,1211 B NORTH COUNTY RD 1300,None listed,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=746804
Starter,High,MARKO EXPRESS,DJ ASSOCIATES INC,1279749,10,10,"DOYLE  MARTIN, JR",7137299500,mariav@markotransportation.com,HOUSTON,TX,77035,11501 CHIMNEY ROCK RD,None listed,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1279749
Starter,High,O F TRUCKING,DIAZ LOGISTICS INC,1547202,10,10,ORLANDO FERNANDEZ,2816422892,orlan1176@yahoo.com,BROOKSHIRE,TX,77423,6106 ADAMS FLAT RD,None listed,Yes,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1547202
Starter,High,JRD TRUCKING INC,JRD TRUCKING INC,1271527,10,10,JOSE RODAS,5712336149,rsolIs@taxamericaus.com,MANASSAS,VA,20109,9619 NORFOLK ST,None listed,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1271527
Starter,High,A OK TRANSPORTATION INC,A OK TRANSPORTATION INC,1845500,10,6,CHARLOTTE M SMITH,7573937860,noel@aoktransportation.com,PORTSMOUTH,VA,23704,2320 TURNPIKE RD,None listed,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1845500
Starter,High,LIBERTY TRUCKING,LIBERTY TRUCKING LLC,2102070,10,10,DALJIT SINGH,8042326150,LIBERTYMARKET@GMAIL.COM,NORTH DINWIDDIE,VA,23803,25452 HOFHEIMER WAY,S,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2102070
Starter,High,DASH TRANSPORTATION,DASH TRANSPORTATION LLC,2169738,10,7,"DAVID  W. PERKINS, SR",2762270551,david@dashtransportation.com,WYTHEVILLE,VA,24382,840 STAFFORD UMBERGER DR,None listed,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2169738
Starter,High,ORCAS ISLAND FREIGHT LINES INC,ORCAS ISLAND FREIGHT LINES INC,8318,10,5,MADELINE A SHEPLOR,3603762303,msheplor@orcasfreight.com,EASTSOUND,WA,98245,34B WEST BEACH ROAD,None listed,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=8318
Starter,High,LARRY TRAPP TRUCKING INC,LARRY TRAPP TRUCKING INC,13172,10,5,LUKE TRAPP,5096709072,LARRYTRAPPTRUCKING@GMAIL.COM,ORONDO,WA,98843,14042 STATE ROUTE 2,S,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=13172
Starter,High,JOHN H KOOY TRUCKING INC,JOHN H KOOY TRUCKING INC,38466,10,10,JOHN H KOOY,3604748000,AKMUSCH@AOL.COM,ARLINGTON,WA,98223,18420 GREENOCK CT,S,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=38466
Starter,High,WCI,WASHINGTON CARRIERS INC,66982,10,17,BETTY LOU BOERSMA,5094889627,kfoster@wacarriers.com,OTHELLO,WA,99344,1801 S BROADWAY,None listed,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=66982
Starter,High,R & J TRANSPORT INC,R & J TRANSPORT INC,159870,10,10,RONALD J LESCHKE,9206833228,rleschke@rjtransportinc.com,MANITOWOC,WI,54220,608 N 41ST STREET,S,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=159870
Starter,High,ZENITH EXPRESS,ZENITH EXPRESS INC,476990,10,22,PAUL  MADER,9203399630,info@zenith-express.com,GREEN BAY,WI,54304,3176 HOLMGREN WAY,None listed,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=476990
Starter,High,EDEN TRUCKING INC,EDEN TRUCKING INC,701310,10,11,DAVID  BOTHE,9204772521,jillw@evstone.net,EDEN,WI,53019,W4520 LIME RD,None listed,Yes,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=701310
Starter,High,FRANZEN TRUCKINGLLC,FRANZEN TRUCKINGLLC,732409,10,11,HENRY  P. FRANZEN,9204678520,hfranzen@franzentrucking.com,SHEBOYGAN FALLS,WI,53085,W3515 COUNTY ROAD C,S,No,AUTHORIZED FOR HIRE,120,$99/mo Starter,Mention Monitor after trial activation,Expiration tracking + document vault for small fleet (fits Starter $99),https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=732409
Growth,High,ATG TRANSPORT LLC,ATG TRANSPORT LLC,2118344,50,50,MARK KESSLER,4802787245,ATGTRANSPORT@GMAIL.COM,MESA,AZ,85210,2150 S COUNTRY CLUB DR #22,None listed,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2118344
Growth,High,DIRECT FOCUS TRANSPORTATION,DFT LOGISTICS,2920682,48,35,MELVIN DENGA,4803769609,dftglobal@USA.COM,SCOTTSDALE,AZ,85251,7150 E CAMELBACK RD,None listed,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2920682
Growth,High,STONE TRUCKING,SPENCER TRUCKING LLC,3279280,48,24,PATRICK  SPENCER,5202190498,mheberling@spencertrucks.com,TUCSON,AZ,85741,5330 N LA CHOLLA BLVD,None listed,Yes,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3279280
Growth,High,B J CECIL TRUCKING INC,B J CECIL TRUCKING INC,118390,45,39,CHRIS  L CECIL,9284255781,jmcdougall@bjceciltrucking.com,GLOBE,AZ,85501,5550 S HOSPITAL DR,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=118390
Growth,High,MAHAL BROS TRANSPORT INC,MAHAL BROS TRANSPORT INC,1292503,50,50,JASDEEP SINGH,6618367670,SAFETY@MAHALBROTHERS.COm,BAKERSFIELD,CA,93307,333 DANIELS LANE,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1292503
Growth,High,TREVIS BERRY TRANSPORTATION,TREVIS BERRY TRANSPORTATION,2955,49,45,DAVID D REYNOLDS,4088428238,info@trevisberry.com,GILROY,CA,95020,655 E LUCHESSA AVE,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2955
Growth,High,MDB TRANSPORTATION INC,MDB TRANSPORTATION INC,1021693,48,50,HAKOP  KHUDIKYAN,15629280668,info@mdbtransportation.com,COMPTON,CA,90222-1424,435 E WEBER AVE,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1021693
Growth,High,CR EXPRESS INC,CR EXPRESS INC,1536172,48,65,CARLOS ROBLES,9518980235,dispatch@cr-express.com,CORONA,CA,92880,7056 ARCHIBALD AVE #102301,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1536172
Growth,High,U-HAUL,U-HAUL COMPANY OF COLORADO,428523,40,81,YVETTE DALUZ,6022636811,GODFREY_HALL@UHAUL.COM,DENVER,CO,80229-6698,7540 YORK ST,S,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=428523
Growth,High,TWO MEN AND A TRUCK,TMT SPRINGS INC,997991,28,28,ERIC ST. PIERRE,7195766683,eric.st.pierre@twomen.com,COLORADO SPRINGS,CO,80907,3220 FILLMORE RIDGE HEIGHTS,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=997991
Growth,High,TRIPLE E TRANSPORT LLC,TRIPLE E TRANSPORT LLC,2961230,26,23,EYOB  AREGA,7203250680,dispatch@tripleetransportllc.com,AURORA,CO,80016-6240,25251 E NOVA PL,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2961230
Growth,High,HOWARD LOGISTICS INC,HOWARD LOGISTICS INC,1624665,24,21,DAVID  MCWILLIAMS,3033402100,dave_mcwilliams@acmd.com,AURORA,CO,80011,18101 E COLFAX AVE,None listed,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1624665
Growth,High,HIGH QUALITY TRUCKING INC,HIGH QUALITY TRUCKING INC,1571543,48,37,JIMMY  LORENZO,3058820288,gonzalo@hqtrucking.com,MEDLEY,FL,33178,9830 NW 114TH WAY,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1571543
Growth,High,HOMELAND 1 LOGISTICS LLC,HOMELAND 1 LOGISTICS LLC,1576003,45,31,MICHAEL  CAVANAUGH,2194761304,jeff@us1logistics.com,PONTE VEDRA,FL,32081,203 FORT WADE RD SUITE 320,None listed,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1576003
Growth,High,CITRUS TRANSPORT LLC,CITRUS TRANSPORT LLC,1566060,40,38,ERIC MACK,9046836762,eric.mack@damespointlogistics.com,JACKSONVILLE,FL,32226,9850 NEW BERLIN ROAD,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1566060
Growth,High,RYDER TRANSPORT EXPRESS LLC,RYDER TRANSPORT EXPRESS LLC,9848,30,36,JAMES  FINLEY,7862471987,jfinley@ryder.com,CORAL GABLES,FL,33134,2333 PONCE DE LEON BLVD,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=9848
Growth,High,SUPER K EXPRESS LLP,SUPER K EXPRESS LLP,1003677,48,45,JOE  A KNOWLES,6783649005,superkexpress@yahoo.com,NEWNAN,GA,30263,369  HWY 16 WEST SUITE K,None listed,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1003677
Growth,High,HAZEL TRUCKING COMPANY LLC,HAZEL TRUCKING COMPANY LLC,1602408,44,32,MICHAEL GILBERT,4787432111,MGILBERT@HAZELTRUCKING.COM,MACON,GA,31211,1353 HIGHWAY 49 NORTH,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1602408
Growth,High,RSC LOGISTICS LLC,RSC LOGISTICS LLC,1549457,41,35,R. STEVIE CANNADY,9127489288,Stevie@rsclogistics.com,POOLER,GA,31322,244 PINE BARREN ROAD,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1549457
Growth,High,BOSS HEAVY HAUL LLC,BOSS HEAVY HAUL LLC,82903,40,38,KEITH  COPELAND,7709571866,carlos.evans@bossheavyhaul.com,MCDONOUGH,GA,30253,1003 INDUSTRIAL PARKWAY,S,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=82903
Growth,High,MONROE TRANSPORTATION SERVICES INC,MONROE TRANSPORTATION SERVICES INC,131898,50,40,JACK SWIERENGA,6305434650,nate@MONROE-TRANS.COM,ADDISON,IL,60101,1051 SOUTH WESTWOOD AVE,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=131898
Growth,High,SCHIBER TRUCK CO INC,SCHIBER TRUCK CO INC,164297,50,40,NEIL MCINNIS,6182542514,casey@schiber.com,HARTFORD,IL,62048,1701 S DELMAR,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=164297
Growth,High,DIBBLE TRUCKING INC,DIBBLE TRUCKING INC,465872,50,55,RONALD B DIBBLE JR,8152376001,Jdibble@dibbletrucking.com,GARDNER,IL,60424,7505 S US HWY 66,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=465872
Growth,High,PYH EXPRESS INC,PYH EXPRESS INC,2154262,50,48,PETRO  HARBAR,6304026394,pyhexpress@gmail.com,ROMEOVILLE,IL,60446,1024 MONTEGO BAY COURT,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2154262
Growth,High,KINGS TRUCKING & EXCAVATION INC,KINGS TRUCKING & EXCAVATION INC,953975,50,48,LINDA KING,8125226973,LINDA@KINGSTRUCKING.NET,SEYMOUR,IN,47274,9804 E CO RD 800 N,None listed,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=953975
Growth,High,JACK GRAY TRANSPORT INC,JACK GRAY TRANSPORT INC,125448,45,45,JAMES  PISTELLO,2199387020,safety@jackgray.com,GARY,IN,46403-9072,4600 EAST 15TH AVE,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=125448
Growth,High,REDIEHS FREIGHTLINES INC,REDIEHS FREIGHTLINES INC,1290599,45,45,KERMIT  BRYAN,2197878868,linda@truckinit.com,PORTAGE,IN,46368,1201 MARINE VIEW STREET,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1290599
Growth,High,TRANSCEND TRANSPORT INC,TRANSCEND TRANSPORT INC,98946,42,39,JAHALA FOSTER,5748762052,JAHALA.FOSTER@TRANSCENDTRANSPORT.NET,SOUTH BEND,IN,46619,2515 TUCKER DR,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=98946
Growth,High,REBEL FREIGHT SERVICES LLC,REBEL FREIGHT SERVICES LLC,114778,47,41,SHANNON  WALLACE,2484426801,swallace@camacollc.com,BINGHAM FARMS,MI,48025,30600 TELEGRAPH ROAD STE 2175,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=114778
Growth,High,MASSMAN TRUCKING INC,MASSMAN TRUCKING INC,114381,44,48,NATHAN  MOREHOUSE,5173324006,massmantrucking@aol.com,OKEMOS,MI,48864,3403 JAMES PHILLIPS DR,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=114381
Growth,High,FOREWAY TRANSPORTATION INC,FOREWAY TRANSPORTATION INC,158045,44,42,PAMELA HASSEVOORT,6169979771,MATTG@FOREWAY.COM,COOPERSVILLE,MI,49404,1413 WEST RANDALL ROAD,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=158045
Growth,High,RYAN TRANSPORTATION INC,RYAN TRANSPORTATION INC,724206,43,28,MARK WESLEY,7343672320,DMCGILL@RYANTRANSPORTATION.COM,LIVONIA,MI,48150,12300 FARMINGTON ROAD,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=724206
Growth,High,BRAVO LOGISTICS LLC,BRAVO LOGISTICS LLC,3268673,50,50,NODIRBEK YULDOSHEV,3145005515,SAFETY@BRAVOLOGISTICS.US,MANCHESTER,MO,63021,128 ENCHANTED PKWY STE 109,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3268673
